date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:58:57	327702/327702	------	200	untouched ('OK')	text/html	date:Tue,%2024%20Nov%202020%2019:53:42%20GMT	https://www.motorcars-intl.com/sell-your-exotic-car	D:/Users/Matt/Desktop/work/Tradegauge/motorcars-intl/motorcars-intl/www.motorcars-intl.com/sell-your-exotic-car.html	(from https://www.motorcars-intl.com/international-exotic-car-sales)
13:58:57	320290/320290	------	200	untouched ('OK')	text/html	date:Tue,%2024%20Nov%202020%2019:53:45%20GMT	https://www.motorcars-intl.com/consign-your-exotic-car	D:/Users/Matt/Desktop/work/Tradegauge/motorcars-intl/motorcars-intl/www.motorcars-intl.com/consign-your-exotic-car.html	(from https://www.motorcars-intl.com/international-exotic-car-sales)
13:58:57	323528/323528	------	200	untouched ('OK')	text/html	date:Tue,%2024%20Nov%202020%2019:53:45%20GMT	https://www.motorcars-intl.com/exotic-car-custom-financing	D:/Users/Matt/Desktop/work/Tradegauge/motorcars-intl/motorcars-intl/www.motorcars-intl.com/exotic-car-custom-financing.html	(from https://www.motorcars-intl.com/international-exotic-car-sales)
13:58:57	333873/333873	------	200	untouched ('OK')	text/html	date:Tue,%2024%20Nov%202020%2019:53:45%20GMT	https://www.motorcars-intl.com/loan-calculator	D:/Users/Matt/Desktop/work/Tradegauge/motorcars-intl/motorcars-intl/www.motorcars-intl.com/loan-calculator.html	(from https://www.motorcars-intl.com/international-exotic-car-sales)
13:58:58	322791/322791	------	200	untouched ('OK')	text/html	date:Tue,%2024%20Nov%202020%2019:53:46%20GMT	https://www.motorcars-intl.com/credit-application	D:/Users/Matt/Desktop/work/Tradegauge/motorcars-intl/motorcars-intl/www.motorcars-intl.com/credit-application.html	(from https://www.motorcars-intl.com/international-exotic-car-sales)
13:58:58	367884/367884	------	200	untouched ('OK')	text/html	date:Tue,%2024%20Nov%202020%2019:53:48%20GMT	https://www.motorcars-intl.com/testimonies-and-customer-reviews	D:/Users/Matt/Desktop/work/Tradegauge/motorcars-intl/motorcars-intl/www.motorcars-intl.com/testimonies-and-customer-reviews.html	(from https://www.motorcars-intl.com/international-exotic-car-sales)
13:58:58	329844/329844	------	200	untouched ('OK')	text/html	date:Tue,%2024%20Nov%202020%2019:53:49%20GMT	https://www.motorcars-intl.com/find-a-car-search	D:/Users/Matt/Desktop/work/Tradegauge/motorcars-intl/motorcars-intl/www.motorcars-intl.com/find-a-car-search.html	(from https://www.motorcars-intl.com/international-exotic-car-sales)
13:58:58	321237/321237	------	200	untouched ('OK')	text/html	date:Tue,%2024%20Nov%202020%2019:53:49%20GMT	https://www.motorcars-intl.com/exotic-car-enclosed-transportation	D:/Users/Matt/Desktop/work/Tradegauge/motorcars-intl/motorcars-intl/www.motorcars-intl.com/exotic-car-enclosed-transportation.html	(from https://www.motorcars-intl.com/international-exotic-car-sales)
13:58:58	320172/320172	------	200	untouched ('OK')	text/html	date:Tue,%2024%20Nov%202020%2019:53:50%20GMT	https://www.motorcars-intl.com/about-us	D:/Users/Matt/Desktop/work/Tradegauge/motorcars-intl/motorcars-intl/www.motorcars-intl.com/about-us.html	(from https://www.motorcars-intl.com/international-exotic-car-sales)
13:58:58	321870/321870	------	200	untouched ('OK')	text/html	date:Tue,%2024%20Nov%202020%2019:53:51%20GMT	https://www.motorcars-intl.com/sales-team	D:/Users/Matt/Desktop/work/Tradegauge/motorcars-intl/motorcars-intl/www.motorcars-intl.com/sales-team.html	(from https://www.motorcars-intl.com/international-exotic-car-sales)
13:58:58	322769/322769	------	200	untouched ('OK')	text/html	date:Tue,%2024%20Nov%202020%2019:53:51%20GMT	https://www.motorcars-intl.com/administrative-team	D:/Users/Matt/Desktop/work/Tradegauge/motorcars-intl/motorcars-intl/www.motorcars-intl.com/administrative-team.html	(from https://www.motorcars-intl.com/international-exotic-car-sales)
13:58:58	322745/322745	------	200	untouched ('OK')	text/html	date:Tue,%2024%20Nov%202020%2019:53:51%20GMT	https://www.motorcars-intl.com/location-and-directions	D:/Users/Matt/Desktop/work/Tradegauge/motorcars-intl/motorcars-intl/www.motorcars-intl.com/location-and-directions.html	(from https://www.motorcars-intl.com/international-exotic-car-sales)
13:58:59	330738/330738	------	200	untouched ('OK')	text/html	date:Tue,%2024%20Nov%202020%2019:53:54%20GMT	https://www.motorcars-intl.com/contact-us	D:/Users/Matt/Desktop/work/Tradegauge/motorcars-intl/motorcars-intl/www.motorcars-intl.com/contact-us.html	(from https://www.motorcars-intl.com/international-exotic-car-sales)
13:58:59	43/43	------	200	untouched ('')	image/gif	etag:0x8D50543A385881B	https://automanager.blob.core.windows.net/wmcontent/clients/images/spacer.gif	D:/Users/Matt/Desktop/work/Tradegauge/motorcars-intl/motorcars-intl/automanager.blob.core.windows.net/wmcontent/clients/images/spacer.gif	(from https://www.motorcars-intl.com/international-exotic-car-sales)
13:58:59	156/156	------	302	error ('Found')	text/html	date:Tue,%2024%20Nov%202020%2019:53:55%20GMT	https://www.motorcars-intl.com/form/requestmoreinfo	D:/Users/Matt/Desktop/work/Tradegauge/motorcars-intl/motorcars-intl/www.motorcars-intl.com/form/requestmoreinfo.2d.delayed	(from https://www.motorcars-intl.com/international-exotic-car-sales)
13:58:59	36355/36355	------	200	untouched ('')	image/jpeg	etag:0x8D4A7CA61305222	https://automanager.blob.core.windows.net/wmclients/033666/images/international-sales-exotic-cars-motorcars-international-500.jpg	D:/Users/Matt/Desktop/work/Tradegauge/motorcars-intl/motorcars-intl/automanager.blob.core.windows.net/wmclients/033666/images/international-sales-exotic-cars-motorcars-international-500.jpg	(from https://www.motorcars-intl.com/international-exotic-car-sales)
